7505|4.989335370452553|0.28978927670071525
200|5.310781111999195|0.3101215725644038
5808|4.7445509018586804|0.2202298382025622
730|5.0886517836011995|0.2359411443031862
6181|4.739418068562257|0.2068200411108241
4267|5.1827398625942|0.2803387944817958
1263|5.079309423867061|0.25177001841132757
696|5.1332431183662|0.2500243161138466
7511|5.299687475013047|0.22414686213120338
1069|5.210303045473733|0.3665637546162573
7447|4.553420908873144|0.20481682445850088
8123|5.160776103194628|0.31799148321376164
7794|5.367095459764377|0.25608540716219713
3240|4.72462591354665|0.22251191307845383
8609|4.825143312934284|0.26031944805340557
5652|5.343499807202615|0.30270893207805166
6209|4.76407710711052|0.24174873167692765
374|5.013217987467602|0.1637608326855683
196|4.759547427274382|0.2567768390324977
5104|4.729483353365095|0.2576370670211447
3982|5.184507268380374|0.29009896186681106
83|5.4769938448339985|0.325227476607585
2911|4.7957561029133196|0.282166032208484
3526|5.269458310881337|0.24552514060679967
4160|5.340024245696615|0.2943297114923241
40|5.284153678577241|0.2886847135930205
1578|5.3196049647957135|0.3173358320458021
2289|4.645109898621323|0.18959497170792128
7067|4.7886859196457365|0.3085602223575894
4362|5.29755166623014|0.16817101943589916
6147|5.289670787204537|0.3356741163359381
6454|4.665414813404284|0.30720605762870745
1867|5.091101988615813|0.1806220325399115
4788|4.8810468327508945|0.17024716433897708
5750|4.654236419054381|0.25230022333337476
460|4.7144993130140325|0.3301750793653077
4051|5.285859612074112|0.21056354954723705
4195|5.14072434487608|0.34088552863418836
125|5.342795100081347|0.2948668466700682
1088|5.201801861232667|0.33321917783608124
446|4.736695993855212|0.18220822024403596
887|5.283329621526121|0.30404692106123316
587|5.250858366958738|0.22942983180504475
669|5.091217258007233|0.2978416218160385
5393|5.280164086138356|0.2547139721898984
6529|4.706429476840927|0.24519373430564373
7367|4.671726522227256|0.29139111494227476
6081|4.6859472006774|0.30641660334754767
7078|5.155567132867559|0.2621501236362384
1841|5.166857303070527|0.2808080217820387
8838|4.878060943434978|0.2798719364950338
7800|5.2772199300221585|0.3088129964399749
831|4.659969389758469|0.25167698563988294
8770|4.97280576277615|0.26135782378320327
2843|4.555280667933511|0.22987175078572172
8419|4.731233027265229|0.21413312570608561
8312|5.276263786202774|0.27186999565578723
1246|5.397850843964431|0.2544362352695666
5678|4.532197714816727|0.29436531594927434
4397|4.397284196531002|0.16955634565307012
8088|4.5816474743528035|0.2384624871950267
6385|5.3830185252596205|0.31753923346903884
3664|4.647795000461488|0.2350204662577438
8468|5.2627680042436555|0.22758371890481127
5339|5.107316424090009|0.18316676971011875
1502|5.232818213992816|0.1872132900519022
5703|4.4722665245046835|0.2502313096864888
3983|5.2968882244155715|0.3092574039525767
405|4.685544962051702|0.17087078955345672
6064|5.086653786452526|0.3885547660631655
1963|5.125065796014911|0.17741967281725207
254|4.693447722003479|0.2902265076106373
7278|4.803056553902493|0.21055822970223564
8324|5.059607654351628|0.3585562739526353
6019|4.986157058329422|0.20988150688467888
4640|5.245377179562479|0.28447035350224287
2092|5.1303173458010365|0.22286152037740573
5322|4.82721437632994|0.23633291749275018
6437|4.730222507649655|0.21236458306465292
3857|4.9393416675507416|0.2550367127236243
4088|5.374943967635415|0.22520550513198476
6836|4.7502707463976614|0.3001146349422347
6078|5.245997982057819|0.32869016077390095
7402|5.082978728892773|0.3614740006678157
2952|4.7433274225505935|0.34476573382625264
78|4.570514303534543|0.16457748128802974
4018|4.788356095497672|0.21291902428581316
2136|4.6759053748340635|0.28519971732069627
8238|5.221787722112777|0.31539238226275695
6272|5.165486305160911|0.26806644003542995
3436|4.95524783062184|0.22564910934791566
1970|5.328430499245185|0.21617378874921359
2182|5.2693109306659744|0.33424711047472216
5022|5.301091425369269|0.23577515012760647
1116|5.251181948222286|0.26023633588400025
118|4.692293292537908|0.2196363001073369
3879|5.311499240656159|0.25762447042479625
7226|4.773712425472313|0.21902373179173298
3242|4.732674576230427|0.2855990782760403
6367|4.874634830342397|0.29057313815769825
6415|5.105800883748249|0.32583601714901567
7190|4.728926292590678|0.2242096184448236
7178|5.375629168893103|0.16225076847684
2196|5.273959104104988|0.16477203413605596
87|5.365356866622053|0.17912319586951164
3259|5.2532280080832505|0.30931174159688596
2836|5.374403867776488|0.3024091891578112
6818|5.309014304417282|0.259447434654597
7059|5.269069294415251|0.2684949790531718
6848|4.7275624724952|0.22897458056169254
3486|4.5205151079598815|0.28283304007079396
4406|5.02600782125093|0.3015086764151009
8108|4.914330944348768|0.24685882752316193
250|5.289965965151203|0.3921790084516461
4297|5.1002213010147255|0.37617295425950426
8629|4.983696291244044|0.24138533487060082
8051|5.3451029410162665|0.33617226988524196
2416|5.140190270496501|0.19691054647181044
6476|5.365071196696269|0.1850392714552462
7302|5.309618257591995|0.26822062572830646
2436|4.727579312114698|0.3066021282822907
8098|4.673459284237346|0.271441545620761
4680|5.269760284474708|0.2326070838649138
p225|5.1659706748666245|0.25769510753546176
p226|4.7220920940959195|0.17400294545804024
p227|4.767537161126278|0.17616477915761244
p228|5.251768569736113|0.2441882189373115
p229|5.134671428267943|0.2245087006992751
p230|5.077444532560011|0.36263078721860015
p231|5.093093569416221|0.3406699131430419
p232|4.748338522658101|0.20980201931436254
p233|5.325940025013585|0.1841037815398681
p234|5.145251062312567|0.2857471249201742
p236|5.405128356997322|0.2835678904038687
p237|4.407121907972224|0.15539504483996386
p238|5.268593257979343|0.32252852590697784
p239|5.20117642695567|0.2533379156598867
p240|5.420698991393427|0.2395099871876442
p241|4.750064912277272|0.17206900401498393
p243|4.781745090855026|0.1406779645491795
p244|5.327329077040984|0.21436550951175495
p245|4.518792143725797|0.14610787977719467
p246|4.632207369924863|0.14138327945232987
p247|4.905267384378671|0.1904194348390628
p248|5.440840257645492|0.28046179050961034
p249|4.94518121366|0.41608590590485034
p250|5.281708240291597|0.30312710011479366
p251|4.816434939342657|0.16629693453940902
p252|4.781239996357997|0.15373520754641845
p253|5.421143320464759|0.15682755336102203
p254|4.380186019903944|0.23283689069241562
p255|4.951732557637524|0.22303292297675745
p256|4.523991115090482|0.2104664570612114
p257|5.317187456418645|0.22387156236510164
p258|4.76057263001292|0.1933286237804187
p259|4.774993779375293|0.1814390513563567
p260|4.679770031692471|0.22191099752173632
p261|5.47727860139082|0.2285964603840004
p262|5.0761389010523645|0.2360869947983854
p263|4.669945170381087|0.17316364824730393
p264|5.265623466215206|0.1923798804274553
p265|5.2738720803196415|0.21361775793905458
p266|5.177982546256235|0.22396320350858373
p267|5.213200162718856|0.19486811920801578
p268|5.33461064729478|0.20171037088273217
p269|5.22565409994872|0.19727589154296435
p270|4.644555547710584|0.12894242107776552
p271|4.761453379657729|0.1603946532151412
p272|4.789047684416995|0.16089175145782925
p273|5.000131470136497|0.24658792090918882
p274|4.630185495852322|0.21119769073136854
p275|4.681765469574198|0.19377660213849285
p276|5.383946423320201|0.26029133925756054
p277|5.208544782984578|0.2827039444581355
p278|4.717605103205791|0.1589867786302487
p279|4.840114871825883|0.2560436691556321
p280|5.177804471442556|0.210170691867935
p281|4.535864850719739|0.1556904867273531
p282|5.213179568935132|0.2618097025568294
p283|5.253544723000228|0.28701586059998485
p284|4.591593416806458|0.26230346880076943
p285|4.765039607776474|0.21281860648041637
p286|4.934710574994979|0.19004966477813243
p287|4.611460931070749|0.17542666030635462
p288|5.205817213023207|0.2695033623159536
p292|4.677610710668837|0.1548875818375921
p293|5.212149592198668|0.1772470238701624
p294|4.9268728428844755|0.39893324144205083
p295|5.186670685126351|0.24279709021188367
p297|5.194620193173392|0.28765315444345074
p298|4.789596054220185|0.18608546017151087
p299|5.14893324146374|0.19010113830836464
p300|5.257670273113228|0.25823493104364165
p301|5.128132381209628|0.17312516937657585
p302|4.79042950118702|0.1767676982308944
p303|5.292109325008593|0.34135206310442473
p304|4.6721260087305065|0.2071655121486411
p305|5.331904478057075|0.372638016607204
p306|5.203526616516105|0.22221308956286953
p307|5.469868237811368|0.29570019740459585
p308|5.184625548547917|0.2607963674979084
p310|5.418219386240827|0.349836615571453
p311|4.638948240925233|0.17068546777861549
p312|5.295616213844323|0.23497671199720685
p313|5.1172684678109635|0.26446771309969486
p314|5.175632938915193|0.2590945897423099
p316|4.5874364799562946|0.19727008519864503
p317|5.465935973394767|0.28225731922129416
p318|5.244101788504944|0.2425933084475614
p323|5.378667584239632|0.28746412628848045
p326|4.382369111430235|0.16920420363923777
p329|5.264551007049736|0.27923577220736223
p330|5.237740488775487|0.15877701181203638
p333|5.145387879073204|0.2984859134541809
p334|4.570156025301098|0.2171837392133125
p335|5.325439473107107|0.22164464311680637
p336|5.301115858833553|0.2680395562179067
p339|5.318439681912176|0.19222894468730944
p340|5.220391051379958|0.3483689648650086
p341|5.177360554253888|0.2884755386688891
p343|5.050172537836569|0.20362976816285738
p345|4.5946711744222295|0.1420578246224502
p347|4.520603755285742|0.16418627559525545
p351|5.364202394184704|0.17623176493963325
p360|4.613520875352316|0.17863719084985555
p361|5.165957984580529|0.3197390720033848
p362|5.334479436050635|0.1697680279449179
p363|4.691332799199109|0.23856048677070438
p364|4.621348892249969|0.15878556999326088
p374|4.767133338305392|0.27810442146975467
p376|4.754341478793327|0.2329823849891497
